763	2.9038e-03	---
764	2.9110e-03	---
765	2.9305e-03	---
766	2.8988e-03	---
767	2.8913e-03	---
768	2.8730e-03	---
769	2.8700e-03	---
770	2.8788e-03	---
771	2.8972e-03	---
772	2.9478e-03	---
773	2.9570e-03	---
774	2.9976e-03	---
775	2.9164e-03	---
776	2.8777e-03	---
777	2.8828e-03	---
778	2.8924e-03	---
779	2.9027e-03	---
780	2.8769e-03	---
781	2.8651e-03	---
782	2.8653e-03	---
783	2.8661e-03	---
784	2.8743e-03	---
785	2.8886e-03	---
786	2.9220e-03	---
787	2.9293e-03	---
788	2.9750e-03	---
789	2.9145e-03	---
790	2.8747e-03	---
791	2.8617e-03	---
792	2.9014e-03	---
793	2.9753e-03	---
794	2.9386e-03	---
795	2.9135e-03	---
796	2.8686e-03	---
797	2.8659e-03	---
798	2.8887e-03	---
799	2.8731e-03	---
800	2.8564e-03	3.5151e-03
801	2.8592e-03	---
802	2.8693e-03	---
803	2.9048e-03	---
804	2.9098e-03	---
805	2.9324e-03	---
806	2.8874e-03	---
807	2.8705e-03	---
808	2.8540e-03	---
809	2.8503e-03	---
810	2.8569e-03	---
811	2.8683e-03	---
812	2.8900e-03	---
813	2.8801e-03	---
814	2.8808e-03	---
815	2.8585e-03	---
816	2.8480e-03	---
817	2.8512e-03	---
818	2.8616e-03	---
819	2.8791e-03	---
820	2.8587e-03	---
821	2.8552e-03	---
822	2.8501e-03	---
823	2.8561e-03	---
824	2.8546e-03	---
825	2.8480e-03	---
826	2.8438e-03	---
827	2.8426e-03	---
828	2.8416e-03	---
829	2.8437e-03	---
830	2.8493e-03	---
831	2.8638e-03	---
832	2.9023e-03	---
833	2.8980e-03	---
834	2.9035e-03	---
835	2.8527e-03	---
836	2.8450e-03	---
837	2.8738e-03	---
838	2.8737e-03	---
839	2.8742e-03	---
840	2.8460e-03	---
841	2.8384e-03	---
842	2.8423e-03	---
843	2.8511e-03	---
844	2.8664e-03	---
845	2.8566e-03	---
846	2.8574e-03	---
847	2.8428e-03	---
848	2.8363e-03	---
849	2.8451e-03	---
850	2.8657e-03	---
851	2.9077e-03	---
852	2.8744e-03	---
853	2.8542e-03	---
854	2.8375e-03	---
855	2.8363e-03	---
856	2.8484e-03	---
857	2.8629e-03	---
858	2.8812e-03	---
859	2.8481e-03	---
860	2.8369e-03	---
861	2.8324e-03	---
862	2.8329e-03	---
863	2.8401e-03	---
864	2.8498e-03	---
865	2.8602e-03	---
866	2.8530e-03	---
867	2.8493e-03	---
868	2.8384e-03	---
869	2.8325e-03	---
870	2.8298e-03	---
871	2.8318e-03	---
872	2.8382e-03	---
873	2.8433e-03	---
874	2.8585e-03	---
875	2.8468e-03	---
876	2.8425e-03	---
877	2.8335e-03	---
878	2.8280e-03	---
879	2.8308e-03	---
