,x,y,z
104,0.30546913639720946,-0.042736745488245693,-0.39264169152911144
105,0.3027118834834932,-0.043140117708379375,-0.385840622248856
106,0.2999685886496324,-0.04349679592251565,-0.37897821105769625
107,0.29724344467108643,-0.043806839076154486,-0.3720623116740749
108,0.2945408128060813,-0.04407034154102353,-0.3651007142479501
109,0.291869721163346,-0.04428740911438079,-0.35810113943168453
110,0.28923730464008574,-0.04445813411149403,-0.3510712402210648
111,0.2866449138172153,-0.04458263997065979,-0.3440186019466605
112,0.28409312684948945,-0.04466111907578416,-0.3369507328736576
113,0.2815768104057387,-0.04469384864162931,-0.3298750553393967
114,0.2790861653943832,-0.04468125736804225,-0.32279888535793977
115,0.2766195379656669,-0.04462390245247828,-0.3157294086616723
116,0.27417815036508814,-0.04452239430220865,-0.30867367082096997
117,0.27176158881757884,-0.04437739920776053,-0.30163856701223524
118,0.2693694349121949,-0.044189645366555584,-0.29463083532547757
119,0.26700253612282393,-0.04395991418286666,-0.287657048805862
120,0.2646627056335754,-0.043689021032787635,-0.2807236074087282
121,0.2623529107958827,-0.04337780981205072,-0.2738367353758835
122,0.2600766559538863,-0.043027137888569864,-0.26700248001526694
123,0.2578373777218194,-0.042637871550697065,-0.26022671024153454
124,0.2556383870751423,-0.04221088676112875,-0.25351511647088737
125,0.25348251465167154,-0.04174712844677416,-0.2468730890498822
126,0.2513807906528666,-0.04124374721506802,-0.24031257390512495
127,0.24934266873173377,-0.04069890524178239,-0.2338442881560158
128,0.247372106537047,-0.04011334252384125,-0.22747461269894076
129,0.2454715013241754,-0.03948807157160301,-0.22120929367246808
130,0.24364263712580544,-0.038824120638948106,-0.21505387806713966
131,0.2418877579748876,-0.03812253647414158,-0.20901370999332342
132,0.24020906258853106,-0.037384377259291335,-0.20309392958905131
133,0.2386092753311993,-0.03661071029830352,-0.19729947279115503
134,0.23709102026865347,-0.03580260499724168,-0.19163507183629644
135,0.2356568549260711,-0.03496113302944195,-0.18610525667914124
136,0.23430920304625652,-0.034087367094113995,-0.1807143555747885
137,0.23305031823020106,-0.03318237991733791,-0.17546649647679022
